Sessao; Data; Tipo do Objeto; Pontos; Membro 
2;3/21/2024 5:04:50 PM;Obstaculo;1.333333;Right_Arm
2;3/21/2024 5:05:03 PM;Obstaculo;1.333333;Right_Arm
2;3/21/2024 5:05:05 PM;Obstaculo;1.333333;Left_Arm
2;3/21/2024 5:05:07 PM;Obstaculo;1.333333;Right_Foot
2;3/21/2024 5:05:09 PM;Obstaculo;1.333333;Left_Foot
2;3/21/2024 5:05:15 PM;Obstaculo;1.333333;Right_Arm
2;3/21/2024 5:05:27 PM;Obstaculo;1.333333;Right_Arm
2;3/21/2024 5:05:29 PM;Obstaculo;1.333333;Left_Arm
2;3/21/2024 5:05:31 PM;Obstaculo;1.333333;Right_Foot
2;3/21/2024 5:05:33 PM;Obstaculo;1.333333;Left_Foot
2;3/21/2024 5:24:53 PM;Alvo;25;Right_Arm
2;3/21/2024 5:24:55 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 5:24:59 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 5:25:03 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 5:25:05 PM;Alvo;1.333333;Left_Arm
2;3/21/2024 5:25:09 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 5:25:11 PM;Alvo;1.333333;Left_Arm
2;3/21/2024 5:25:13 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 5:25:14 PM;Alvo;1.333333;Left_Arm
2;3/21/2024 5:25:24 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 5:25:33 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 5:25:35 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 5:25:37 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 5:25:39 PM;Alvo;1.333333;Left_Arm
2;3/21/2024 5:25:41 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 5:25:43 PM;Alvo;1.333333;Left_Arm
2;3/21/2024 5:25:47 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 5:25:49 PM;Alvo;1.333333;Left_Arm
2;3/21/2024 5:25:58 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 5:26:00 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 5:26:02 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 5:26:04 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 5:26:07 PM;Alvo;1.333333;Left_Arm
2;3/21/2024 5:26:08 PM;Alvo;1.333333;Right_Arm
2;3/21/2024 5:26:10 PM;Alvo;1.333333;Left_Arm
2;3/21/2024 5:26:12 PM;Alvo;1.333333;Right_Arm
2;3/22/2024 2:47:26 PM;Alvo;25;Right_Arm
2;3/22/2024 2:47:28 PM;Alvo;1.333333;Right_Arm
2;3/22/2024 2:47:30 PM;Alvo;1.333333;Right_Arm
2;3/22/2024 2:47:32 PM;Alvo;1.333333;Right_Arm
2;3/22/2024 2:47:34 PM;Alvo;1.333333;Left_Arm
2;3/22/2024 2:47:36 PM;Alvo;1.333333;Right_Arm
2;3/22/2024 3:16:02 PM;Alvo;1.333333;Left_Arm
2;3/27/2024 4:06:42 PM;Alvo;25;Right_Arm
2;3/27/2024 4:06:44 PM;Alvo;1.333333;Right_Arm
2;3/27/2024 4:06:46 PM;Alvo;1.333333;Right_Arm
2;3/27/2024 4:06:48 PM;Alvo;1.333333;Right_Arm
2;3/27/2024 4:06:50 PM;Alvo;1.333333;Left_Arm
2;3/27/2024 4:06:51 PM;Alvo;1.333333;Right_Arm
2;3/27/2024 4:06:52 PM;Alvo;1.333333;Left_Arm
2;3/27/2024 4:47:40 PM;Alvo;1.333333;Right_Arm
2;3/27/2024 4:47:42 PM;Alvo;1.333333;Right_Arm
2;3/27/2024 4:47:44 PM;Alvo;1.333333;Right_Arm
2;3/27/2024 4:47:46 PM;Alvo;1.333333;Left_Arm
2;3/27/2024 4:47:48 PM;Alvo;1.333333;Right_Arm
2;3/27/2024 4:47:50 PM;Alvo;1.333333;Left_Arm
2;3/27/2024 4:51:34 PM;Alvo;25;Right_Arm
2;3/27/2024 4:51:36 PM;Alvo;1.333333;Right_Arm
4;3/27/2024 5:26:56 PM;Alvo;25;Right_Arm
4;3/27/2024 5:26:58 PM;Alvo;Infinity;Left_Arm
4;3/27/2024 5:27:08 PM;Alvo;Infinity;Right_Arm
4;3/27/2024 5:27:10 PM;Alvo;Infinity;Left_Arm
4;3/27/2024 5:27:20 PM;Alvo;Infinity;Right_Arm
4;3/27/2024 5:27:22 PM;Alvo;Infinity;Left_Arm
2;3/27/2024 5:29:37 PM;Alvo;25;Right_Arm
2;3/27/2024 5:29:38 PM;Alvo;25;Right_Arm
4;3/27/2024 5:33:02 PM;Alvo;Infinity;Right_Arm
4;3/27/2024 5:33:04 PM;Alvo;Infinity;Left_Arm
4;3/27/2024 5:33:10 PM;Alvo;Infinity;Right_Foot
4;3/27/2024 5:33:12 PM;Alvo;Infinity;Left_Foot
4;3/27/2024 5:33:14 PM;Alvo;Infinity;Right_Arm
4;3/27/2024 5:33:16 PM;Alvo;Infinity;Left_Arm
4;3/27/2024 5:33:25 PM;Alvo;Infinity;Right_Arm
4;3/27/2024 5:33:26 PM;Alvo;Infinity;Left_Arm
4;3/27/2024 5:33:32 PM;Alvo;Infinity;Right_Foot
5;3/27/2024 5:33:44 PM;Alvo;Infinity;Right_Arm
5;3/27/2024 5:33:46 PM;Alvo;Infinity;Left_Arm
5;3/27/2024 5:33:52 PM;Alvo;Infinity;Right_Foot
5;3/27/2024 5:33:54 PM;Alvo;Infinity;Left_Foot
5;3/27/2024 5:33:56 PM;Alvo;Infinity;Right_Arm
5;3/27/2024 5:33:58 PM;Alvo;Infinity;Left_Arm
5;3/27/2024 5:34:08 PM;Alvo;Infinity;Right_Arm
5;3/27/2024 5:34:10 PM;Alvo;Infinity;Left_Arm
5;3/27/2024 5:34:17 PM;Alvo;Infinity;Right_Foot
5;3/27/2024 5:34:19 PM;Alvo;Infinity;Left_Foot
5;3/27/2024 5:34:21 PM;Alvo;Infinity;Right_Arm
5;3/27/2024 5:34:23 PM;Alvo;Infinity;Left_Arm
5;3/27/2024 5:34:33 PM;Alvo;Infinity;Right_Arm
5;3/27/2024 5:34:35 PM;Alvo;Infinity;Left_Arm
5;3/27/2024 5:34:41 PM;Alvo;Infinity;Right_Foot
5;3/27/2024 5:34:43 PM;Alvo;Infinity;Left_Foot
5;3/27/2024 5:34:46 PM;Alvo;Infinity;Right_Arm
5;3/27/2024 5:34:49 PM;Alvo;Infinity;Left_Arm
5;3/27/2024 5:34:59 PM;Alvo;Infinity;Right_Arm
5;3/27/2024 5:35:01 PM;Alvo;Infinity;Left_Arm
5;3/27/2024 5:35:07 PM;Alvo;Infinity;Right_Foot
5;3/27/2024 5:35:09 PM;Alvo;Infinity;Left_Foot
5;3/27/2024 5:35:11 PM;Alvo;Infinity;Right_Arm
5;3/27/2024 5:35:13 PM;Alvo;Infinity;Left_Arm
5;3/27/2024 5:35:21 PM;Alvo;Infinity;Right_Arm
5;3/27/2024 5:35:27 PM;Alvo;Infinity;Left_Arm
5;3/27/2024 5:35:51 PM;Alvo;Infinity;Right_Foot
5;3/27/2024 5:35:57 PM;Alvo;Infinity;Left_Foot
5;3/27/2024 5:36:03 PM;Alvo;Infinity;Right_Arm
5;3/27/2024 5:36:09 PM;Alvo;Infinity;Left_Arm
5;3/27/2024 5:36:39 PM;Alvo;Infinity;Right_Arm
5;3/27/2024 5:36:45 PM;Alvo;Infinity;Left_Arm
5;3/27/2024 5:37:04 PM;Alvo;Infinity;Right_Foot
5;3/27/2024 5:37:10 PM;Alvo;Infinity;Left_Foot
5;3/27/2024 5:37:16 PM;Alvo;Infinity;Right_Arm
5;3/27/2024 5:37:22 PM;Surpresa;Infinity;Left_Arm
5;3/27/2024 5:37:28 PM;Alvo;Infinity;Left_Arm
5;3/27/2024 5:37:58 PM;Alvo;Infinity;Right_Arm
5;3/27/2024 5:38:04 PM;Alvo;Infinity;Left_Arm
5;3/27/2024 5:38:22 PM;Alvo;Infinity;Right_Foot
5;3/27/2024 5:38:28 PM;Alvo;Infinity;Left_Foot
5;3/27/2024 5:38:35 PM;Alvo;Infinity;Right_Arm
7;3/27/2024 5:42:49 PM;Alvo;Infinity;Right_Arm
7;3/27/2024 5:42:56 PM;Alvo;Infinity;Left_Arm
7;3/27/2024 5:43:09 PM;Alvo;Infinity;Right_Foot
7;3/27/2024 5:43:10 PM;Alvo;Infinity;Left_Foot
7;3/27/2024 5:43:15 PM;Alvo;Infinity;Right_Foot
7;3/27/2024 5:43:16 PM;Alvo;Infinity;Left_Foot
7;3/27/2024 5:43:22 PM;Alvo;Infinity;Right_Foot
7;3/27/2024 5:43:28 PM;Alvo;Infinity;Right_Foot
7;3/27/2024 5:43:29 PM;Alvo;Infinity;Left_Foot
7;3/27/2024 5:43:33 PM;Alvo;Infinity;Right_Foot
7;3/27/2024 5:43:34 PM;Alvo;Infinity;Left_Foot
7;3/27/2024 5:43:35 PM;Alvo;Infinity;Right_Foot
7;3/27/2024 5:43:35 PM;Alvo;Infinity;Right_Arm
7;3/27/2024 5:43:36 PM;Alvo;Infinity;Left_Arm
7;3/27/2024 5:43:36 PM;Alvo;Infinity;Left_Foot
7;3/27/2024 5:43:39 PM;Alvo;Infinity;Right_Foot
7;3/27/2024 5:43:40 PM;Alvo;Infinity;Left_Foot
7;3/27/2024 5:43:42 PM;Alvo;Infinity;Right_Foot
7;3/27/2024 5:43:43 PM;Alvo;Infinity;Left_Foot
7;3/27/2024 5:43:52 PM;Alvo;Infinity;Right_Foot
7;3/27/2024 5:44:02 PM;Alvo;Infinity;Right_Foot
7;3/27/2024 5:44:03 PM;Alvo;Infinity;Left_Foot
7;3/27/2024 5:44:06 PM;Alvo;Infinity;Right_Foot
7;3/27/2024 5:44:07 PM;Alvo;Infinity;Left_Foot
7;3/27/2024 5:44:09 PM;Obstaculo;Infinity;Right_Foot
7;3/27/2024 5:44:09 PM;Alvo;Infinity;Right_Foot
7;3/27/2024 5:44:10 PM;Obstaculo;Infinity;Left_Foot
7;3/27/2024 5:44:10 PM;Alvo;Infinity;Left_Foot
7;3/27/2024 5:44:10 PM;Obstaculo;Infinity;Right_Foot
7;3/27/2024 5:44:10 PM;Alvo;Infinity;Right_Arm
7;3/27/2024 5:44:10 PM;Alvo;Infinity;Right_Foot
7;3/27/2024 5:44:11 PM;Alvo;Infinity;Left_Arm
7;3/27/2024 5:44:11 PM;Alvo;Infinity;Left_Foot
7;3/27/2024 5:44:11 PM;Obstaculo;Infinity;Left_Foot
7;3/27/2024 5:44:11 PM;Obstaculo;Infinity;Right_Foot
7;3/27/2024 5:44:11 PM;Alvo;Infinity;Right_Foot
7;3/27/2024 5:44:22 PM;Obstaculo;Infinity;Left_Foot
7;3/27/2024 5:44:22 PM;Alvo;Infinity;Left_Foot
7;3/27/2024 5:44:23 PM;Obstaculo;Infinity;Right_Foot
7;3/27/2024 5:44:23 PM;Alvo;Infinity;Left_Foot
7;3/27/2024 5:44:24 PM;Alvo;Infinity;Right_Foot
7;3/27/2024 5:44:24 PM;Obstaculo;Infinity;Left_Foot
7;3/27/2024 5:44:25 PM;Obstaculo;Infinity;Right_Foot
7;3/27/2024 5:44:26 PM;Obstaculo;Infinity;Left_Foot
7;3/27/2024 5:44:27 PM;Obstaculo;Infinity;Right_Foot
7;3/27/2024 5:44:27 PM;Alvo;Infinity;Left_Foot
7;3/27/2024 5:44:28 PM;Alvo;Infinity;Left_Foot
7;3/27/2024 5:44:28 PM;Obstaculo;-Infinity;Right_Foot
7;3/27/2024 5:44:28 PM;Alvo;Infinity;Right_Foot
7;3/27/2024 5:44:28 PM;Obstaculo;Infinity;Left_Foot
7;3/27/2024 5:44:32 PM;Alvo;Infinity;Right_Arm
7;3/27/2024 5:44:33 PM;Alvo;Infinity;Left_Arm
2;3/27/2024 5:44:58 PM;Alvo;25;Right_Arm
2;3/27/2024 5:45:00 PM;Alvo;1.388889;Left_Arm
2;3/27/2024 5:45:02 PM;Alvo;1.388889;Right_Arm
3;3/27/2024 5:45:33 PM;Alvo;Infinity;Right_Arm
3;3/27/2024 5:45:35 PM;Alvo;Infinity;Left_Arm
3;3/27/2024 5:45:41 PM;Alvo;Infinity;Right_Foot
3;3/27/2024 5:45:43 PM;Alvo;Infinity;Left_Foot
3;3/27/2024 5:45:45 PM;Alvo;Infinity;Right_Arm
3;3/27/2024 5:45:47 PM;Alvo;Infinity;Left_Arm
3;3/27/2024 5:45:57 PM;Alvo;Infinity;Right_Arm
3;3/27/2024 5:45:59 PM;Alvo;Infinity;Left_Arm
3;3/27/2024 5:46:02 PM;Alvo;Infinity;Right_Foot
3;3/27/2024 5:46:08 PM;Alvo;Infinity;Left_Foot
3;3/27/2024 5:46:14 PM;Alvo;Infinity;Right_Arm
3;3/27/2024 5:46:20 PM;Alvo;Infinity;Left_Arm
3;3/27/2024 5:46:50 PM;Alvo;Infinity;Right_Arm
3;3/27/2024 5:46:56 PM;Alvo;Infinity;Left_Arm
3;3/27/2024 5:47:14 PM;Alvo;Infinity;Right_Foot
3;3/27/2024 5:47:26 PM;Alvo;Infinity;Left_Foot
3;3/27/2024 5:47:33 PM;Alvo;Infinity;Right_Arm
3;3/27/2024 5:47:39 PM;Alvo;Infinity;Left_Arm
3;3/27/2024 5:48:09 PM;Alvo;Infinity;Right_Arm
3;3/27/2024 5:48:15 PM;Alvo;Infinity;Left_Arm
3;3/27/2024 5:48:33 PM;Alvo;Infinity;Right_Foot
3;3/27/2024 5:48:39 PM;Alvo;Infinity;Left_Foot
3;3/27/2024 5:48:45 PM;Alvo;Infinity;Right_Arm
3;3/27/2024 5:48:57 PM;Alvo;Infinity;Left_Arm
3;3/27/2024 5:49:29 PM;Alvo;Infinity;Right_Arm
3;3/27/2024 5:49:35 PM;Alvo;Infinity;Left_Arm
3;3/27/2024 5:49:53 PM;Alvo;Infinity;Right_Foot
3;3/27/2024 5:49:59 PM;Alvo;Infinity;Left_Foot
3;3/27/2024 5:50:05 PM;Alvo;Infinity;Right_Arm
3;3/27/2024 5:50:11 PM;Alvo;Infinity;Left_Arm
3;3/27/2024 5:50:41 PM;Surpresa;Infinity;Left_Foot
3;3/27/2024 5:50:47 PM;Alvo;Infinity;Right_Arm
3;3/27/2024 5:50:53 PM;Alvo;Infinity;Left_Arm
3;3/27/2024 5:51:16 PM;Alvo;Infinity;Right_Foot
3;3/27/2024 5:51:26 PM;Alvo;Infinity;Left_Foot
3;3/27/2024 5:51:36 PM;Alvo;Infinity;Right_Arm
3;3/27/2024 5:51:46 PM;Alvo;Infinity;Left_Arm
3;3/27/2024 5:52:36 PM;Alvo;Infinity;Right_Arm
3;3/27/2024 5:52:46 PM;Alvo;Infinity;Left_Arm
3;3/27/2024 5:53:16 PM;Alvo;Infinity;Right_Foot
3;3/27/2024 5:53:26 PM;Alvo;Infinity;Left_Foot
3;3/27/2024 5:53:37 PM;Alvo;Infinity;Right_Arm
3;3/27/2024 5:53:47 PM;Alvo;Infinity;Left_Arm
3;3/27/2024 5:54:37 PM;Alvo;Infinity;Right_Arm
3;3/27/2024 5:54:47 PM;Alvo;Infinity;Left_Arm
3;3/27/2024 5:55:17 PM;Alvo;Infinity;Right_Foot
3;3/27/2024 5:55:27 PM;Alvo;Infinity;Left_Foot
3;3/27/2024 5:55:37 PM;Alvo;Infinity;Right_Arm
3;3/27/2024 5:55:47 PM;Alvo;Infinity;Left_Arm
3;3/27/2024 5:56:39 PM;Alvo;Infinity;Right_Arm
3;3/27/2024 5:56:49 PM;Alvo;Infinity;Left_Arm
3;3/27/2024 5:57:19 PM;Alvo;Infinity;Right_Foot
3;3/27/2024 5:57:29 PM;Alvo;Infinity;Left_Foot
3;3/27/2024 5:57:39 PM;Alvo;Infinity;Right_Arm
3;3/27/2024 5:57:49 PM;Alvo;Infinity;Left_Arm
3;3/27/2024 5:58:39 PM;Alvo;Infinity;Right_Arm
3;3/27/2024 5:58:49 PM;Alvo;Infinity;Left_Arm
3;3/27/2024 5:59:11 PM;Alvo;Infinity;Right_Foot
3;3/27/2024 5:59:17 PM;Alvo;Infinity;Left_Foot
3;3/27/2024 5:59:23 PM;Alvo;Infinity;Right_Arm
3;3/27/2024 5:59:29 PM;Alvo;Infinity;Left_Arm
3;3/27/2024 5:59:59 PM;Alvo;Infinity;Right_Arm
3;3/27/2024 6:00:05 PM;Alvo;Infinity;Left_Arm
2;3/27/2024 6:03:27 PM;Alvo;25;Right_Arm
2;3/27/2024 6:03:29 PM;Alvo;1.388889;Left_Arm
3;3/27/2024 6:06:53 PM;Alvo;Infinity;Right_Arm
3;3/27/2024 6:06:55 PM;Alvo;Infinity;Left_Arm
2;3/27/2024 6:09:54 PM;Alvo;Infinity;Right_Arm
2;3/27/2024 6:09:56 PM;Alvo;Infinity;Left_Arm
2;3/27/2024 6:10:55 PM;Alvo;Infinity;Right_Foot
2;3/27/2024 6:10:57 PM;Alvo;Infinity;Left_Foot
2;3/27/2024 6:10:59 PM;Alvo;Infinity;Right_Arm
3;3/27/2024 6:18:44 PM;Alvo;Infinity;Right_Arm
3;3/27/2024 6:18:48 PM;Alvo;Infinity;Left_Arm
2;3/27/2024 6:22:14 PM;Alvo;25;Right_Arm
2;3/27/2024 6:22:16 PM;Alvo;1.388889;Left_Arm
2;3/27/2024 6:22:18 PM;Alvo;1.388889;Right_Arm
6;3/27/2024 6:25:32 PM;Alvo;Infinity;Right_Arm
6;3/27/2024 6:25:34 PM;Alvo;Infinity;Left_Arm
2;3/28/2024 11:02:01 AM;Alvo;25;Right_Arm
4;3/28/2024 11:02:28 AM;Alvo;Infinity;Right_Arm
4;3/28/2024 11:02:30 AM;Alvo;Infinity;Left_Arm
3;3/28/2024 11:18:52 AM;Alvo;Infinity;Right_Arm
2;3/28/2024 11:19:49 AM;Alvo;Infinity;Right_Arm
2;3/28/2024 11:19:51 AM;Alvo;Infinity;Left_Arm
2;3/28/2024 11:19:57 AM;Alvo;Infinity;Right_Foot
2;3/28/2024 11:19:59 AM;Alvo;Infinity;Left_Foot
2;3/28/2024 11:20:01 AM;Alvo;Infinity;Right_Arm
2;3/28/2024 11:23:26 AM;Alvo;Infinity;Left_Arm
3;3/28/2024 11:24:17 AM;Alvo;25;Right_Arm
3;3/28/2024 11:24:19 AM;Alvo;1.388889;Left_Arm
3;3/28/2024 11:24:21 AM;Alvo;1.388889;Right_Arm
3;3/28/2024 11:24:23 AM;Alvo;1.388889;Left_Arm
3;3/28/2024 11:24:25 AM;Alvo;1.388889;Right_Arm
2;3/28/2024 11:35:34 AM;Alvo;25;Right_Arm
2;3/28/2024 11:38:30 AM;Alvo;0.6944444;Right_Arm
2;3/28/2024 11:38:32 AM;Alvo;0.6944444;Left_Arm
6;3/28/2024 1:28:20 PM;Alvo;25;Left_Arm
6;3/28/2024 1:28:22 PM;Alvo;1.408451;Right_Arm
6;3/28/2024 1:28:24 PM;Alvo;1.408451;Left_Arm
6;3/28/2024 1:28:26 PM;Alvo;1.408451;Right_Arm
6;3/28/2024 1:28:28 PM;Alvo;1.408451;Left_Arm
6;3/28/2024 1:28:44 PM;Alvo;1.408451;Left_Arm
6;3/28/2024 1:28:46 PM;Alvo;1.408451;Right_Arm
7;3/28/2024 1:28:54 PM;Alvo;25;Right_Arm
7;3/28/2024 1:29:00 PM;Alvo;100;Right_Arm
3;3/28/2024 2:08:53 PM;Alvo;2.777778;Right_Arm
3;3/28/2024 2:08:57 PM;Obstaculo;2.777778;Left_Arm
3;3/28/2024 2:09:01 PM;Alvo;2.777778;Left_Foot
3;3/28/2024 2:09:01 PM;Alvo;2.777778;Right_Foot
3;3/28/2024 2:09:02 PM;Obstaculo;2.777778;Right_Foot
3;3/28/2024 2:09:02 PM;Obstaculo;2.777778;Left_Foot
3;3/28/2024 2:09:10 PM;Alvo;2.777778;Right_Arm
3;3/28/2024 2:09:19 PM;Obstaculo;2.777778;Left_Arm
3;3/28/2024 2:09:24 PM;Alvo;2.777778;Left_Foot
3;3/28/2024 2:09:24 PM;Alvo;2.777778;Right_Foot
3;3/28/2024 2:09:25 PM;Obstaculo;2.777778;Right_Foot
3;3/28/2024 2:09:25 PM;Obstaculo;2.777778;Left_Foot
3;3/28/2024 2:09:27 PM;Alvo;2.777778;Right_Arm
3;3/28/2024 2:09:38 PM;Obstaculo;2.777778;Right_Foot
3;3/28/2024 2:09:38 PM;Obstaculo;2.777778;Right_Arm
3;3/28/2024 2:09:40 PM;Obstaculo;2.777778;Left_Foot
3;3/28/2024 2:09:40 PM;Obstaculo;2.777778;Left_Arm
3;3/28/2024 2:09:43 PM;Alvo;2.777778;Head
3;3/28/2024 2:09:46 PM;Obstaculo;2.777778;Head
3;3/28/2024 2:09:50 PM;Obstaculo;2.777778;Left_Arm
3;3/28/2024 2:09:57 PM;Obstaculo;2.777778;Right_Arm
3;3/28/2024 2:09:57 PM;Obstaculo;-2.777778;Right_Foot
3;3/28/2024 2:09:57 PM;Obstaculo;2.777778;Left_Arm
3;3/28/2024 2:09:57 PM;Obstaculo;-2.777778;Left_Foot
3;3/28/2024 2:09:58 PM;Alvo;2.777778;Head
3;3/28/2024 2:10:06 PM;Obstaculo;2.777778;Head
3;3/28/2024 2:10:18 PM;Obstaculo;2.777778;Left_Arm
3;3/28/2024 5:51:32 PM;Alvo;0.6944444;Right_Arm
3;3/28/2024 5:51:36 PM;Alvo;0.6944444;Head
3;3/28/2024 5:51:39 PM;Alvo;0.6944444;Right_Foot
3;3/28/2024 5:51:40 PM;Alvo;0.6944444;Left_Foot
3;3/28/2024 5:51:41 PM;Alvo;0.6944444;Right_Arm
3;3/28/2024 5:51:41 PM;Alvo;0.6944444;Right_Foot
3;3/28/2024 5:51:42 PM;Alvo;0.6944444;Left_Arm
3;3/28/2024 5:51:42 PM;Alvo;0.6944444;Left_Foot
3;3/28/2024 5:51:45 PM;Alvo;0.6944444;Right_Foot
3;3/28/2024 5:51:46 PM;Alvo;0.6944444;Left_Foot
3;3/28/2024 5:51:47 PM;Alvo;0.6944444;Right_Foot
3;3/28/2024 5:51:48 PM;Alvo;0.6944444;Left_Foot
3;3/28/2024 5:51:52 PM;Alvo;0.6944444;Right_Foot
3;3/28/2024 5:51:53 PM;Alvo;0.6944444;Left_Foot
4;3/28/2024 5:52:18 PM;Alvo;2.777778;Right_Arm
4;3/28/2024 5:52:26 PM;Obstaculo;2.777778;Left_Arm
4;3/28/2024 5:52:34 PM;Alvo;2.777778;Left_Foot
4;3/28/2024 5:52:34 PM;Alvo;2.777778;Right_Foot
4;3/28/2024 5:52:36 PM;Obstaculo;2.777778;Right_Foot
4;3/28/2024 5:52:36 PM;Obstaculo;2.777778;Left_Foot
4;3/28/2024 5:52:53 PM;Obstaculo;2.777778;Right_Foot
4;3/28/2024 5:52:53 PM;Obstaculo;2.777778;Right_Arm
4;3/28/2024 5:52:56 PM;Obstaculo;2.777778;Left_Foot
4;3/28/2024 5:52:56 PM;Obstaculo;2.777778;Left_Arm
4;3/28/2024 5:52:58 PM;Alvo;2.777778;Head
4;3/28/2024 5:53:00 PM;Obstaculo;2.777778;Head
4;3/28/2024 5:53:04 PM;Obstaculo;2.777778;Left_Arm
2;9/3/2024 10:52:30 AM;Alvo;25;Left_Arm
2;9/3/2024 10:52:32 AM;Alvo;1.408451;Right_Arm
2;9/3/2024 10:52:34 AM;Alvo;1.408451;Left_Arm
2;9/3/2024 10:52:36 AM;Alvo;1.408451;Right_Arm
2;9/3/2024 10:52:38 AM;Alvo;1.408451;Left_Arm
2;9/3/2024 11:10:09 AM;Alvo;25;Left_Arm
2;9/3/2024 11:10:11 AM;Alvo;1.408451;Right_Arm
2;9/3/2024 11:10:13 AM;Alvo;1.408451;Left_Arm
2;9/3/2024 11:10:15 AM;Alvo;1.408451;Right_Arm
2;9/3/2024 11:10:17 AM;Alvo;1.408451;Left_Arm
2;9/3/2024 11:10:33 AM;Alvo;1.408451;Left_Arm
2;9/3/2024 11:11:40 AM;Alvo;25;Left_Arm
2;9/3/2024 11:11:42 AM;Alvo;1.408451;Right_Arm
2;9/3/2024 11:11:44 AM;Alvo;1.408451;Left_Arm
2;9/3/2024 11:11:46 AM;Alvo;1.408451;Right_Arm
2;9/3/2024 11:11:48 AM;Alvo;1.408451;Left_Arm
2;9/3/2024 11:12:05 AM;Alvo;1.408451;Left_Arm
2;9/3/2024 11:12:07 AM;Alvo;1.408451;Right_Arm
2;9/3/2024 11:12:09 AM;Alvo;1.408451;Left_Arm
2;9/3/2024 11:12:11 AM;Alvo;1.408451;Right_Arm
2;9/3/2024 11:12:13 AM;Alvo;1.408451;Left_Arm
2;9/3/2024 11:12:29 AM;Alvo;1.408451;Left_Arm
2;9/3/2024 11:12:31 AM;Alvo;1.408451;Right_Arm
2;9/3/2024 11:12:33 AM;Alvo;1.408451;Left_Arm
2;9/3/2024 11:12:35 AM;Alvo;1.408451;Right_Arm
2;9/3/2024 11:12:37 AM;Alvo;1.408451;Left_Arm
2;9/3/2024 11:12:53 AM;Alvo;1.408451;Left_Arm
2;9/3/2024 11:12:55 AM;Alvo;1.408451;Right_Arm
2;9/3/2024 11:12:57 AM;Alvo;1.408451;Left_Arm
2;9/3/2024 11:14:13 AM;Alvo;25;Left_Arm
2;9/3/2024 11:14:15 AM;Alvo;1.408451;Right_Arm
2;9/3/2024 11:14:17 AM;Alvo;1.408451;Left_Arm
2;9/3/2024 11:14:19 AM;Alvo;1.408451;Right_Arm
2;9/3/2024 11:14:21 AM;Alvo;1.408451;Left_Arm
2;9/3/2024 11:14:37 AM;Alvo;1.408451;Left_Arm
2;9/3/2024 11:20:42 AM;Alvo;25;Left_Arm
2;9/3/2024 11:20:44 AM;Alvo;1.408451;Right_Arm
2;9/3/2024 11:20:46 AM;Alvo;1.408451;Left_Arm
2;9/3/2024 11:20:48 AM;Alvo;1.408451;Right_Arm
2;9/3/2024 11:20:50 AM;Alvo;1.408451;Left_Arm
2;9/3/2024 11:21:06 AM;Alvo;1.408451;Left_Arm
2;9/3/2024 11:21:08 AM;Alvo;1.408451;Right_Arm
2;9/3/2024 11:21:10 AM;Alvo;1.408451;Left_Arm
2;9/3/2024 11:21:12 AM;Alvo;1.408451;Right_Arm
2;9/3/2024 11:21:14 AM;Alvo;1.408451;Left_Arm
2;9/3/2024 11:47:42 AM;Alvo;25;Left_Arm
2;9/3/2024 11:47:45 AM;Alvo;1.408451;Right_Arm
2;9/3/2024 11:47:47 AM;Alvo;1.408451;Left_Arm
2;9/3/2024 11:47:49 AM;Alvo;1.408451;Right_Arm
2;9/3/2024 11:47:51 AM;Alvo;1.408451;Left_Arm
2;9/3/2024 12:00:09 PM;Alvo;25;Left_Arm
2;9/3/2024 12:00:11 PM;Alvo;1.408451;Right_Arm
2;9/3/2024 12:00:13 PM;Alvo;1.408451;Left_Arm
2;9/3/2024 12:00:15 PM;Alvo;1.408451;Right_Arm
2;9/3/2024 12:00:17 PM;Alvo;1.408451;Left_Arm
2;9/3/2024 12:00:33 PM;Alvo;1.408451;Left_Arm
2;9/3/2024 12:00:35 PM;Alvo;1.408451;Right_Arm
2;9/3/2024 12:00:37 PM;Alvo;1.408451;Left_Arm
2;9/3/2024 12:00:39 PM;Alvo;1.408451;Right_Arm
2;9/3/2024 12:00:41 PM;Alvo;1.408451;Left_Arm
2;9/3/2024 12:00:57 PM;Alvo;1.408451;Left_Arm
2;9/3/2024 12:00:59 PM;Alvo;1.408451;Right_Arm
2;9/3/2024 12:01:01 PM;Alvo;1.408451;Left_Arm
2;9/3/2024 12:01:03 PM;Alvo;1.408451;Right_Arm
2;9/3/2024 12:21:18 PM;Alvo;25;Left_Arm
2;9/3/2024 12:21:20 PM;Alvo;1.408451;Right_Arm
